Date,Close,High,Low,Open,Volume,MA10,MA50,RSI,Return_1d,Return_5d,Volatility
2016-04-07,39.589500427246094,39.95932702464907,39.43615928631004,39.87814540858893,10630900,39.85831413269043,37.68977722167969,54.93289877300613,-0.01437259140664604,-0.010595569385535186,0.364938894157437
2016-04-08,39.589500427246094,39.950308374384434,39.454200027758915,39.79696379252878,8762800,39.882667541503906,37.773096618652346,54.076071967050346,0.0,-0.01812135023487449,0.3337419544865795
2016-04-11,39.481266021728516,39.995415195781526,39.481266021728516,39.76089239956724,8138600,39.90611877441406,37.84509689331055,50.4108560543915,-0.0027339169312449174,-0.01706721486689855,0.2893844776792384
2016-04-12,39.75187683105469,39.78795832590796,39.28282772072439,39.55343205028244,9592000,39.895293426513675,37.89989311218262,54.060958383602454,0.0068541573407814305,-0.0006799129174439589,0.2932943420981363
2016-04-13,40.15778350830078,40.22092440141611,39.941297988390644,39.986401575690685,7876600,39.901607513427734,37.96011497497559,62.31878432269874,0.010211006614132767,-0.00022451238360543524,0.298692781127526
2016-04-14,40.148773193359375,40.275058457560334,40.01347271452648,40.10367303374841,6502700,39.915138244628906,38.033439559936525,61.04230001962367,-0.0002243728152860891,0.014126795238072365,0.3072646650461434
2016-04-15,39.99542236328125,40.20288580043612,39.9142407190971,40.09464475516418,6460900,39.88266487121582,38.10459480285645,60.14653772064153,-0.003819564531637787,0.010253272500397426,0.27518984321931067
2016-04-18,40.16680145263672,40.16680145263672,39.815015499794036,39.878156391795514,7112900,39.88266487121582,38.17845939636231,54.72196378057834,0.004284967609513357,0.01736356251926985,0.27518984321931067
2016-04-19,39.94129180908203,40.28405906219338,39.71578767115194,40.238958922791376,6471000,39.898901748657224,38.26827590942383,47.63221878769602,-0.005614329132495155,0.004764931699510866,0.273171382022028
2016-04-20,40.02248001098633,40.20288403914992,39.86011672973116,39.97737986417559,6877800,39.88446960449219,38.36994789123535,50.139180279397195,0.0020326884341241858,-0.0033692969455469957,0.2609857176335675
2016-04-21,39.878150939941406,40.04953628701817,39.77892856866961,39.95933256726196,11277900,39.913334655761716,38.471964035034176,42.815100882137365,-0.003606200090681577,-0.006740486243866806,0.23984325933292522
2016-04-22,39.183597564697266,39.44518318915975,38.976134171788416,39.24673844771648,14924400,39.87274436950683,38.55901214599609,36.40906171529694,-0.017416890173523214,-0.020297942879815678,0.32126399711162823
2016-04-25,39.192626953125,39.21066770033465,38.97614142752989,39.07536381672262,9357500,39.84388046264648,38.64767684936523,40.9474187650784,0.00023043796355914914,-0.024253225656029165,0.36966473619205004
2016-04-26,39.00320053100586,39.327923626898254,38.87691531264061,39.237723340414874,7367400,39.7690128326416,38.72286033630371,30.860751964240222,-0.004833215756261944,-0.023486753572223296,0.45608169512672914
2016-04-27,38.82279586791992,38.86789601040744,38.36276546815439,38.50708798866665,12779600,39.63551406860351,38.781870651245114,35.49519434088354,-0.004625381010528229,-0.02997525747372698,0.5204762050003877
2016-04-28,38.33570861816406,39.021239775919135,38.209426834439746,38.88593933946618,22669600,39.45420761108399,38.8164208984375,29.971505735415278,-0.012546423792170747,-0.038678882681906224,0.626755160791434
2016-04-29,38.00196838378906,38.18237243024685,37.72234193973345,38.11922808920378,11896200,39.254862213134764,38.84716827392578,27.95729118232532,-0.008705727542411168,-0.030156219804911455,0.7419267538473949
2016-05-02,38.28158950805664,38.326693098148134,37.920784873770415,38.0831481635215,12552700,39.06634101867676,38.882969512939454,28.150223414471554,0.007358069493759611,-0.023245123276834034,0.7237496457092532
2016-05-03,37.9297981262207,38.10118348595399,37.803516350156386,38.02000185263831,12531200,38.86519165039063,38.90204216003418,16.34891168197538,-0.009189570923169188,-0.027520880086029043,0.7330228224520811
2016-05-04,37.81253433227539,37.92077880205836,37.70429330341269,37.75841553830417,11245700,38.64419708251953,38.93043670654297,15.831217884700152,-0.003091600792471616,-0.02602237971426813,0.6762878425350239
2016-05-05,37.830570220947266,38.0109742065069,37.74036994862736,37.920773934187,13559900,38.43943901062012,38.95362770080566,17.032971501534206,0.0004769817466712123,-0.01317670692481876,0.5613847048139761
2016-05-06,38.110198974609375,38.110198974609375,37.66820935415346,37.66820935415346,9229900,38.33209915161133,38.97325691223145,19.68102216873433,0.007391608216026135,0.002848025916112329,0.5028566921518807
2016-05-09,38.110198974609375,38.29060297154893,38.083139579390455,38.128239718395335,7541200,38.223856353759764,38.994860610961915,21.082829100670622,0.0,-0.004477100759131103,0.4037807757909942
2016-05-10,38.60630798339844,38.60630798339844,38.182362541082895,38.22746268078624,13920200,38.184167098999026,39.03159187316894,30.226696763650963,0.013017749110142196,0.017835841227693328,0.33174450796033117
2016-05-11,38.326690673828125,38.72357677871455,38.326690673828125,38.50709125909976,7152100,38.13455657958984,39.04083206176758,29.126326205492063,-0.007242788139455225,0.013597510736376828,0.25349643775376784
2016-05-12,38.21844482421875,38.471011828206805,37.974899913723384,38.471011828206805,9336500,38.12283020019531,39.04575332641602,34.58222985432249,-0.002824294185234555,0.010252940968273228,0.24575145773546106
2016-05-13,38.074119567871094,38.443946233394996,38.0290194264014,38.20942343320043,10921300,38.130045318603514,39.0477880859375,32.872807478696885,-0.0037763246780831983,-0.0009467126309762319,0.24285079518821012
2016-05-16,38.60630798339844,38.69651170372522,38.110199564821464,38.110199564821464,6394200,38.1625171661377,39.058492279052736,44.49991594692921,0.013977694601149171,0.013017749110142196,0.2836478360788052
2016-05-17,38.21844482421875,38.67847524657238,38.10118513617765,38.48904913335122,9940100,38.1913818359375,39.066106185913085,42.08035272416431,-0.010046626560262562,-0.010046626560262562,0.27177255890864566
2016-05-18,38.29060745239258,38.58827115739401,38.0651032900592,38.11922208683012,10903500,38.23918914794922,39.07983024597168,49.33686318280993,0.0018881623390416546,-0.000941464572107864,0.2376289860484872
2016-05-19,38.08314514160156,38.24550841846903,37.85764097272125,38.20040483195653,8634800,38.26444664001465,39.082943267822266,51.23959913414466,-0.0054180992309657006,-0.003540167142841222,0.19978007643194468
2016-05-20,38.54316711425781,38.63337083461883,38.263540742518806,38.29060357908716,5873000,38.30774345397949,39.095974655151366,53.78580506673232,0.01207941127093859,0.012319327451566942,0.20932572436722147
2016-05-23,38.47101593017578,38.68749802419595,38.4349344341988,38.5251347332204,8427700,38.34382514953613,39.09589599609375,58.522912268855876,-0.001871957845813399,-0.0035044027851830473,0.20247647944282937
2016-05-24,39.192626953125,39.25576784789843,38.62435545924344,38.62435545924344,9461500,38.402457046508786,39.109351806640625,68.25798155544318,0.01875726454063309,0.025489842231594784,0.33101876295014176
2016-05-25,39.463226318359375,39.58950809203088,39.3008630548045,39.354985289629546,9814700,38.51611061096192,39.12534790039062,70.24630047844717,0.0069043436551985415,0.030624190734626966,0.46862450860290494
2016-05-26,39.589500427246094,39.652641301857365,39.3820370619634,39.46321867802355,6517100,38.653216171264646,39.13489440917969,69.06988866595853,0.0031997918231021494,0.039554382392619436,0.5629349479899454
2016-05-27,39.77892303466797,39.83304525899227,39.535381627507604,39.580481760651395,7788000,38.823696517944335,39.14535720825195,70.51010112376409,0.004784667787611552,0.03206160813787995,0.6230114481940322
2016-05-31,39.860130310058594,39.91425256922329,39.62560740218853,39.81503014788225,12371400,38.949078750610354,39.15618194580078,67.16082668860922,0.0020414649064242063,0.03610807633476676,0.6962614107605822
2016-06-01,39.76090621948242,39.86914728297863,39.661683810893656,39.7248247180099,6885500,39.10332489013672,39.16231582641601,70.64951014046045,-0.002489306728411078,0.014499647268785942,0.6872116573728365
2016-06-02,39.72481918334961,39.72481918334961,39.400092597182145,39.59853738671135,7764500,39.24674606323242,39.16754768371582,72.14865269612214,-0.0009076009468599322,0.006628775429558198,0.6472495613683477
2016-06-03,39.634613037109375,39.72481677274927,39.418130953414995,39.670694531365335,8304700,39.401892852783206,39.17548545837403,73.31543670063607,-0.0022707755024355958,0.0011395094501427394,0.5083914036502335
2016-06-06,39.7067756652832,39.85109820007663,39.62559402440436,39.66167551833288,8635600,39.51825370788574,39.18270164489746,69.06261274774768,0.001820697179666153,-0.0018137084636978829,0.41450124287433376
2016-06-07,39.869144439697266,39.95934474602455,39.82404428653363,39.83306294079791,4409400,39.65806655883789,39.195149459838866,81.01698073986998,0.00408919565221777,0.00022614400827469794,0.2047335755979845
2016-06-08,39.950313568115234,40.01345445093512,39.79696896632405,39.86010984914394,8158500,39.733835220336914,39.196953125,81.08101543613805,0.002035888393359997,0.004763657739269567,0.14476337781443643
2016-06-09,39.95934295654297,40.00444310768691,39.760901603325436,39.787961005827604,12919500,39.783446884155275,39.19424713134766,87.95612889683252,0.00022601545823519587,0.005903709016545022,0.12544113688071257
2016-06-10,39.65264892578125,39.787952792202596,39.51734850028017,39.65264892578125,8282600,39.78976173400879,39.18703079223633,73.92974211129102,-0.007675151993746687,0.0004550539866501335,0.11581278660829517
2016-06-13,39.210662841796875,39.53538936949279,39.20164074884961,39.300863125747846,11783100,39.73293571472168,39.164840927124025,63.758099719862514,-0.011146445343705791,-0.012494412230003693,0.21696377033842457
2016-06-14,39.300865173339844,39.36400606357925,39.021238773050754,39.12046115511851,8420600,39.677009201049806,39.14752220153809,52.63144227594624,0.0023004541368480957,-0.014253610764508706,0.2500862600266941
2016-06-15,39.20164489746094,39.44518981900662,39.15654475071262,39.36400817849139,7078100,39.62108306884765,39.13597663879395,43.062435249935255,-0.002524633374896168,-0.018739994853302355,0.2887796980169572
2016-06-16,39.2828369140625,39.345977824372184,38.78672828694863,39.003213865811496,9596300,39.57688484191895,39.11829734802246,41.66753042144323,0.0020711380048958894,-0.016929859012351334,0.3045320404634295
2016-06-17,39.02088165283203,39.29280348634514,38.84866529839759,39.20216402773201,11465200,39.515511703491214,39.10692497253418,30.184043206675653,-0.006668440515218865,-0.015932536414697385,0.35004733863507037
2016-06-20,39.184017181396484,39.528453187402654,39.17495462282858,39.365299471803525,6856000,39.46323585510254,39.09881530761719,33.05168862513649,0.004180723798500097,-0.0006795513890672789,0.35727010096941625
2016-06-21,39.45595932006836,39.546602241046514,39.26561437252507,39.30187154091633,5743900,39.42191734313965,39.098309173583985,42.96498509217506,0.006940129119813232,0.003946329070478649,0.3277865667416236
2016-06-22,39.31999206542969,39.61004243775843,39.27467234306704,39.46501725159406,6495200,39.35888519287109,39.089671478271484,41.07221275328473,-0.0034460511664587967,0.003018933727865436,0.270483511927004
2016-06-23,39.854774475097656,39.89102817964588,39.42876146317798,39.57378665439078,9763400,39.348428344726564,39.08361129760742,54.059312067791645,0.013600776133882997,0.014559477012476396,0.24556401508940018
2016-06-24,38.32295227050781,39.1024641743551,38.241375362949974,38.4498489138924,23623000,39.215458679199216,39.04709487915039,33.41322786401774,-0.038435099050603494,-0.017886048514579533,0.38368923578486924
2016-06-27,37.552494049072266,38.04195533358741,37.39840284868502,38.04195533358741,18409000,39.04964179992676,38.99823631286621,25.76500560285794,-0.02010435459139892,-0.0416374647033082,0.6511044337973149
2016-06-28,38.295753479003906,38.295753479003906,37.90599760485223,37.96944591388404,13244700,38.949130630493165,38.960815353393556,34.797247799676825,0.01979254504269079,-0.029405085088739513,0.6847255994322198
2016-06-29,38.88492202758789,38.94837033943825,38.54954842760896,38.55861444797254,10504200,38.91745834350586,38.939687957763674,41.078884436913036,0.015384696606296044,-0.011064855687606068,0.679049193987445
2016-06-30,39.310916900634766,39.32904547689683,38.88490746032954,38.975546883967496,13355300,38.92026634216309,38.92545669555664,47.217658302114046,0.010955271370857833,-0.013645982987626981,0.6807838259018746
2016-07-01,39.40156173706055,39.51939230210219,39.283727714346355,39.33811344583118,7474700,38.958334350585936,38.915924911499026,51.64859492392342,0.0023058438615131127,0.028145260285252105,0.6974739853565274
2016-07-05,39.111515045166016,39.247474199978626,38.993681011523464,39.19309192112273,8680700,38.95108413696289,38.9144832611084,48.41933973830276,-0.007361299377677155,0.04151577772854376,0.6952406115340073
2016-07-06,39.3834342956543,39.39249685566018,38.84865335581849,38.98461250194259,7850800,38.94383163452149,38.91829940795898,51.47501527478833,0.006952409032845441,0.028402126028065355,0.6897453066671055
2016-07-07,39.3834342956543,39.56471661482574,39.238409131851675,39.34717714028548,6166100,38.95017585754395,38.92590408325195,50.82713190889286,0.0,0.012820194617150671,0.6938690743344823
2016-07-08,39.99980163574219,40.026992779910465,39.528468876675696,39.573788602847316,12748000,38.964678573608396,38.9494441986084,57.60561460080734,0.01565042132843919,0.01752400578314406,0.7160385587464981
2016-07-11,40.23546600341797,40.32610891279709,40.09044080608483,40.12669796983647,5831800,39.15592994689941,38.98743934631348,58.078078922981426,0.005891638409156519,0.021164243994244103,0.7782971529292491
2016-07-12,40.561763763427734,40.61614949591738,40.38048144613487,40.50737803093809,16042800,39.456856918334964,39.03863525390625,58.425313842068675,0.008109705004585965,0.037079839954728744,0.6626134908410013
2016-07-13,40.57083511352539,40.70679774537121,40.54364397022557,40.679606602071395,10609400,39.68436508178711,39.084420166015626,59.71830919125776,0.0002236428906436938,0.03014975303974743,0.6079744441230315
2016-07-14,40.83369445800781,40.924337365352216,40.70679784539902,40.797437295070054,15488300,39.8792423248291,39.142498092651365,57.94117137368296,0.00647902227663999,0.03682411623796722,0.6349780172870931
2016-07-15,40.797447204589844,40.96966704153897,40.67961658293164,40.96966704153897,4864800,40.02789535522461,39.20219635009766,76.50487706016567,-0.0008876799882813202,0.01994123811191395,0.6606312571164956
2016-07-18,41.06936264038086,41.114682365305704,40.78837481356941,40.86088913958787,4107200,40.19467544555664,39.26697219848633,92.17418513117133,0.006665011034328261,0.02072541267179684,0.6945907860356604
2016-07-19,40.978729248046875,41.078434740637,40.915280926884826,40.99685783376091,4457900,40.38139686584473,39.324342803955076,88.1447984415066,-0.002206837080175883,0.01027976709915901,0.6177883730329193
2016-07-20,41.51350021362305,41.586014538642765,41.24157841014576,41.295964153910546,5384900,40.594403457641604,39.39240882873535,87.95854376547943,0.01304996458868124,0.0232350430416306,0.6024923126990243
2016-07-21,41.29596710205078,41.57695148737849,41.19626162686731,41.52256919740465,5473400,40.78565673828125,39.4462020111084,80.50196422312074,-0.005240057100771245,0.011320862591024161,0.4627142079406336
2016-07-22,41.54069137573242,41.54069137573242,41.178126695992475,41.268766137090935,4707300,40.93974571228027,39.51048202514649,81.38347884486232,0.005926105885276423,0.018217908768050517,0.42713709568018615
2016-07-25,41.48630905151367,41.5678859382867,41.3594124404608,41.46818047026707,4244800,41.06483001708985,39.575839309692384,87.42914449112698,-0.0013091338255992735,0.01015224937342607,0.37834076775910364
2016-07-26,41.57695007324219,41.70384668909651,41.37754258733116,41.531630347247564,9057700,41.16634864807129,39.645895919799806,86.6672788327014,0.0021848417899978934,0.014598325428156755,0.3642963691089108
2016-07-27,41.92138671875,42.0301547539798,41.72197577276746,42.0301547539798,10910100,41.30140380859375,39.71219749450684,88.04404884302596,0.00828431726957013,0.00982539422183204,0.3693017067419975
2016-07-28,41.948570251464844,42.075466845819484,41.785416499388056,41.97576484859289,6329300,41.41289138793945,39.78680000305176,85.47910803925872,0.0006484406848756841,0.015803072193498968,0.38053052441329954
2016-07-29,42.1026611328125,42.20236658697752,41.9757645393926,42.12985227206738,10589700,41.54341278076172,39.86304107666015,85.03459984711363,0.0036733285645718095,0.013528175349733607,0.3696670782043385
2016-08-01,42.18423843383789,42.26581531009839,42.03014724193567,42.1026615575774,7841700,41.65490036010742,39.94506294250488,83.52127817202233,0.001937580638146752,0.0168231254667075,0.37881729940185677
2016-08-02,41.86699295043945,42.19330045128072,41.66758550033755,42.102661015568295,11112200,41.74372673034668,40.011539459228516,73.75446034071969,-0.007520474356696227,0.006976049871054046,0.29821647069142854
2016-08-03,42.01202392578125,42.01202392578125,41.82167900988696,41.83074502931429,7980900,41.7935791015625,40.082359619140625,72.56979354205149,0.003464088656032205,0.0021620755925688684,0.29712027445723305
2016-08-04,42.23862075805664,42.25674933698645,41.98482756838503,42.02108472624465,8376200,41.887844467163085,40.143279495239256,75.72823864789439,0.005393618566810643,0.006914431287003531,0.2700018312449927
2016-08-05,42.646522521972656,42.66465110829145,42.329280905579516,42.37460064253935,6063100,41.99842758178711,40.20694541931152,76.85214411619911,0.009657080572125665,0.012917506269842338,0.33147813225028394
2016-08-08,42.63745880126953,42.80061261603944,42.54681587213391,42.6918411010767,5219600,42.113542556762695,40.26790458679199,79.04773483969922,-0.00021253129603837628,0.010743831920599245,0.3337465281099192
2016-08-09,42.72807693481445,42.83684493778549,42.63743750861734,42.63743750861734,14918400,42.22865524291992,40.326887664794924,75.1879639767355,0.0021253174108544215,0.020567132332487192,0.3265463058064206
2016-08-10,42.59212112426758,42.76433743057049,42.53773538969536,42.74620885237975,3556200,42.29572868347168,40.381527481079104,77.82104671899334,-0.0031818846131148604,0.01380788508335451,0.3253028409901247
2016-08-11,42.746212005615234,42.86404604371087,42.68276370610366,42.72808342608721,5259300,42.375492858886716,40.44123359680176,76.92318177790803,0.0036178259565442517,0.012017230639846943,0.3284966522788892
2016-08-12,42.70088577270508,42.73714292623102,42.61024288889023,42.73714292623102,3468700,42.43531532287598,40.50075492858887,77.23560266749698,-0.0010603567142791759,0.0012747405302369064,0.3277611902758036
2016-08-15,42.909366607666016,42.99094348831012,42.72808426649322,42.755275407483566,8280700,42.50782814025879,40.56625,78.37828176058524,0.0048823538713147485,0.006377204787551438,0.34576011437175014
2016-08-16,42.59212112426758,42.836848285660714,42.59212112426758,42.836848285660714,4539000,42.5803409576416,40.62395690917969,64.45294197911821,-0.007393385371989192,-0.0031818846131148604,0.26242564873116514
2016-08-17,42.573997497558594,42.62837978078289,42.32926685002981,42.610251200483745,5287500,42.63653831481933,40.67805397033691,63.529491373249314,-0.00042551594592121766,-0.00042551594592121766,0.17168431988632094
2016-08-18,42.59212112426758,42.637440840908056,42.43802993848265,42.564926528145094,3543200,42.67188835144043,40.730890121459964,61.24998465620249,0.00042569708681972074,-0.0036047844737076007,0.10350405531447726
2016-08-19,42.61931610107422,42.65557326072107,42.37458545996754,42.47429092015986,4788100,42.66916770935059,40.78408958435059,60.256435620414855,0.0006384978275042474,-0.001910257132956228,0.10459668704603087
2016-08-22,42.61931610107422,42.66463582179626,42.428971199437825,42.501482061058475,4628700,42.66735343933105,40.843422927856444,70.85438507073172,0.0,-0.006759608204982892,0.1053623455341171
2016-08-23,42.77341842651367,42.87312392070024,42.73716471217929,42.74622727634433,8315300,42.67188758850098,40.91467803955078,71.00022936696821,0.0036157859754011312,0.00425659247439536,0.10917257908846068
2016-08-24,42.537742614746094,42.77340725590796,42.43803714659838,42.75527867463807,6824400,42.66644973754883,40.979415588378906,58.20904897602811,-0.005509866184122747,-0.0008515733767913147,0.11479660813855523
2016-08-25,42.628387451171875,42.682773201855284,42.392722780224645,42.46523365679542,5912700,42.65466728210449,41.047950439453125,49.39736432457648,0.0021309272860745576,0.0008514797090872772,0.11170536982775908
2016-08-26,42.646522521972656,42.954701574043554,42.41992037949919,42.60120278501282,12113600,42.64923095703125,41.11522415161133,50.29938610727498,0.00042542239772869195,0.0006383589270628764,0.11052272706270326
2016-08-29,42.80967330932617,42.873121628111306,42.62839091665121,42.62839091665121,6982400,42.639261627197264,41.19099998474121,52.57198924550173,0.0038256527778894878,0.004466453844555129,0.08629070703264718
2016-08-30,42.66463088989258,42.81872207174269,42.51960572574269,42.72807918310361,5718200,42.64651260375977,41.26061225891113,52.27255337057158,-0.0033880758300950387,-0.002543344456043317,0.08492505254235554
2016-08-31,42.59212112426758,42.655569419098796,42.45615851667339,42.61024624478557,11161200,42.648324966430664,41.32333549499512,44.910312432274424,-0.001699528722330479,0.001278359080169711,0.08338500183111267
2016-09-01,42.72807693481445,42.76433408836229,42.39270690867816,42.583051778295584,9239600,42.66192054748535,41.391497192382815,50.84740120785582,0.0031920413202763953,0.0023385703659741797,0.08428169243570383
2016-09-02,42.918426513671875,43.03626054679549,42.728081623168784,42.93655509243496,6907200,42.69183158874512,41.4527702331543,50.28557549173094,0.004454906293765992,0.006375759982754303,0.11497057645875539
2016-09-06,43.13597106933594,43.13597106933594,42.89124041378943,42.945626156468634,15107400,42.74349708557129,41.54903060913086,68.29231365363839,0.005068791503685777,0.007622056763948226,0.17772395815039163
2016-09-07,43.24474334716797,43.25380936734215,43.018141250243794,43.13597530879297,11585000,42.79062957763672,41.66287559509277,71.26379234449298,0.0025216142151336385,0.013597034479743364,0.23860941067027025
2016-09-08,42.8912467956543,43.09972032043382,42.78247875178537,43.090657757475476,8302600,42.825979995727536,41.75478546142578,57.81997327323134,-0.008174324187238402,0.007023028285301436,0.22263211950394385
2016-09-09,41.839805603027344,42.65557442906022,41.839805603027344,42.50148322517706,16809200,42.747121810913086,41.81388313293457,36.72866847649603,-0.02451412050659918,-0.0207889377549626,0.3825929853199927
2016-09-12,42.537742614746094,42.6283820634222,41.567885991683816,41.63133429729176,19010300,42.73624382019043,41.878419647216795,48.877869084726555,0.016681172430405677,-0.00886994071892433,0.38728867438688525
2016-09-13,42.229557037353516,42.528669937296385,42.057340728760515,42.3745822071352,17358800,42.678232192993164,41.934979553222654,42.822853299665134,-0.007244991352355901,-0.021012950665361574,0.41734861166139237
2016-09-14,42.42897033691406,42.691826094827604,42.22955942058318,42.23862198147414,17108700,42.654666137695315,42.00132865905762,48.550699592158715,0.004722126244046443,-0.018864096468440006,0.42478905362650876
2016-09-15,43.12690734863281,43.208480773949326,42.42897256253735,42.51961200689337,16286300,42.70814476013184,42.07619812011719,55.71714057225653,0.016449539222297194,0.005494374040961425,0.44901273339457104
2016-09-16,42.96853256225586,43.141464700548525,42.77740033022464,43.141464700548525,15883100,42.73219032287598,42.147900085449216,53.57780138122554,-0.0036722963948393472,0.02697734712101152,0.45657353524618416
2016-09-19,42.88662338256836,43.2870949322235,42.76830539923895,43.07775910943812,7121300,42.729010009765624,42.205636520385745,50.87069873443948,-0.0019062596463778059,0.008201675650304052,0.45524096733168196
2016-09-20,42.85931396484375,43.11415693687118,42.80470326856283,43.03224262843735,5001100,42.7013442993164,42.25811347961426,52.26315878164142,-0.0006367817181828217,0.014912705026320694,0.43575055891970793
2016-09-21,43.341697692871094,43.36900477787872,42.859315345430616,43.023143967575535,12047600,42.71103973388672,42.313712158203124,57.95558247494054,0.011255050149030055,0.021511890312429838,0.4500292429147125
2016-09-22,43.60565948486328,43.66027020205562,43.49644152245502,43.59655943465277,10498500,42.782481002807614,42.374408645629885,59.067779039967085,0.0060902504064948015,0.011101007831614051,0.5312007613763986
2016-09-23,43.223384857177734,43.59654932484953,43.15057058447318,43.59654932484953,11986500,42.92083892822266,42.42220245361328,53.03082805909173,-0.008766628740433213,0.005931137968294031,0.42867993553569494
2016-09-26,42.96853256225586,43.11415761599038,42.88661825253174,43.04134682511069,9620400,42.963917922973636,42.4656241607666,48.34816210312876,-0.005896166988401785,0.0019099004124627506,0.407001540212547
2016-09-27,43.441829681396484,43.460033253323,42.91393998343303,43.02315794301576,8784500,43.08514518737793,42.513073501586916,51.81386478711445,0.011014970512546185,0.01359134485984903,0.3387895980593974
2016-09-28,43.52373123168945,43.54193479826771,43.25068467696628,43.47822405123148,9048400,43.19462127685547,42.56397354125976,56.127325620929334,0.0018853153951763346,0.0041999632803562115,0.2738506624644621
2016-09-29,43.25979232788086,43.57834959102896,43.13237081141199,43.46912817236199,11406900,43.207909774780276,42.598899383544925,66.23333126913923,-0.0060642526809930875,-0.007931703385944289,0.2734235452828694
2016-09-30,43.48731994628906,43.62384494660267,43.32349133470273,43.35989846438302,9255300,43.259788513183594,42.64272644042969,62.16387905607602,0.005259563353510632,0.006106303103827759,0.27217201977160177
2016-10-03,43.35990524291992,43.46912317706006,43.25978735663499,43.36900876275065,6231400,43.30711669921875,42.67911071777344,65.18266501337322,-0.0029299277013739022,0.009108355750734987,0.23922793595028125
2016-10-04,43.20519256591797,43.578357130988834,43.050463932023135,43.505542839279144,8902200,43.341704559326175,42.71348838806152,60.5528195894253,-0.003568104591907928,-0.005447217974335339,0.18647850260929005
2016-10-05,43.35990524291992,43.460023129204856,43.27799092432093,43.32349810754803,9007600,43.34352531433105,42.749147491455076,53.716583364670456,0.0035808815518159065,-0.003764061217487069,0.18656729520675597
2016-10-06,43.46001434326172,43.50552151728902,43.205171391128985,43.39630360522854,5005900,43.3289608001709,42.77992004394531,57.988182556560666,0.002308794260064584,0.004628362842412859,0.16865491412949202
2016-10-07,43.341697692871094,43.551033494061784,43.13236189168041,43.496426267996945,6073900,43.34079208374023,42.807782592773435,57.30993077027718,-0.0027224254795711333,-0.0033486141155129046,0.16452506615103962
2016-10-10,43.642051696777344,43.742169574718034,43.541933818836654,43.569237432102206,6657800,43.40814399719238,42.83857040405273,61.55927062630415,0.006929908607517632,0.006507081883060373,0.1292860210639691
2016-10-11,43.15056228637695,43.69665533874187,42.95943006524673,43.64204811669035,8727300,43.37901725769043,42.857896881103514,47.184932068683054,-0.011261830993080535,-0.0012644378209324403,0.15171750798737385
2016-10-12,43.223384857177734,43.34170284235921,42.96853837468741,43.18697772082546,5520400,43.348982620239255,42.88502471923828,44.033901816662045,0.001687638977158068,-0.003148539762191427,0.14960033252323565
2016-10-13,42.95034408569336,43.08686914052207,42.58628305944409,42.941244035627086,9669200,43.318037796020505,42.90379112243652,45.58827517683635,-0.00631696875167409,-0.011727337537047577,0.19516496923091883
2016-10-14,43.114158630371094,43.405408744692615,43.07775497006233,43.123262149429706,9448300,43.28072166442871,42.92130187988281,52.42431131777117,0.0038140449899748408,-0.00524988808958049,0.1948759200536146
2016-10-17,43.02315139770508,43.20518361730044,42.9958477799573,43.114165771514855,5075100,43.247046279907224,42.928834457397464,42.013499786064195,-0.002110843295035525,-0.014181283303827064,0.20830578642449404
2016-10-18,43.25979232788086,43.45092807456009,43.2051850905233,43.34170665589312,5058900,43.252506256103516,42.941281127929685,45.24588902356236,0.005500316050497611,0.002531370061390703,0.20780180752207203
2016-10-19,43.341697692871094,43.38720487191686,43.15056545769376,43.23247976876622,5035000,43.25068550109863,42.95355354309082,51.57882661952713,0.0018933369899107877,0.0027372413355477576,0.2068337333921877
2016-10-20,43.1414680480957,43.250685978877534,42.93212876213201,43.23248241175133,6148000,43.21883087158203,42.96454048156738,43.26237234527973,-0.004619792380867516,0.004449881985136628,0.19521624849359376
2016-10-21,43.25979232788086,43.28709941853556,43.086863622955384,43.2051850905233,8076900,43.210640335083006,42.9748120880127,48.042742844869245,0.002742704064990109,0.003377862450206326,0.19116461473185992
2016-10-24,43.67845916748047,43.70576278095754,43.45091979657085,43.48732345721518,5393100,43.21428108215332,42.9943635559082,58.38698686626412,0.00967796693119527,0.015231514858540685,0.2004166038488305
2016-10-25,43.52373123168945,43.742170558653186,43.44181691807497,43.742170558653186,4362400,43.25159797668457,43.006650848388674,52.90322406189073,-0.003542431183245931,0.006101252216101916,0.22092611631315662
2016-10-26,43.27798843383789,43.514631328161755,43.141466892012886,43.15966698667596,6279700,43.25705833435059,43.02036819458008,46.932578043540595,-0.005646179472605484,-0.0014699299387084253,0.2208260906689003
2016-10-27,43.223384857177734,43.47822786769244,43.16877415264932,43.469124347616564,8821100,43.284362411499025,43.03335594177246,47.96249118053977,-0.0012616939612069,0.0018987951219162635,0.1939308603392499
2016-10-28,43.17787170410156,43.62385041869035,43.06865377333559,43.341700336238226,10418900,43.29073371887207,43.04507095336914,41.23702282599928,-0.0010529752176179352,-0.001893689714421054,0.1886936421830235
2016-10-31,43.15967559814453,43.35081134999657,43.15967559814453,43.287100590037895,5880000,43.304386138916016,43.055878143310544,50.209478714542506,-0.00042142202102335435,-0.011877332195870616,0.1713215502042976
2016-11-01,42.78651809692383,43.29620773206774,42.49526786883491,43.25070053492446,9065300,43.257058715820314,43.05922218322754,41.17644339523789,-0.00864597557903668,-0.01693818783231671,0.23757092817957245
